Is_contract,Creator name,Creator address,Contracts,Bytecodes,Selfdestructed contracts,Ephemeral contracts,Addresses,Addresses with reinits,Contracts at addresses with reinits
false,,75c0d25d55de9170c2fed0bdeac9bf7960c86c59,35,9,27,27,35,0,0
true,,2921aeead5053cd483b5f3c3b05e8132fedf7498,35,1,35,35,35,0,0
true,,3a168c820404db54e6b2a148e8fb07f4d4a45849,35,1,35,35,35,0,0
true,customIcoToken,348c46345ea305a43ddaeb1127174cf4ed8c2fb6,35,1,35,35,35,0,0
true,,d873644a737b5c50a7411926bb0cfbd5e6fe2992,35,1,35,35,35,0,0
true,,63913ca6dd9b95790b083fd181de64fd4b02d50a,35,1,35,35,35,0,0
true,,23cb0a90b5379880c7ffe15f974e3c0a2df3a11c,35,1,35,35,35,0,0
true,,fb76441438f005c075ef77ad9c2c4d4d1111670e,35,1,35,35,35,0,0
true,,81e606ce61d3b53e8107701be497ac581658a42b,35,2,13,13,35,0,0
true,,bf8a1330dfb0fa7164597f36e4bf12b2ab309f4d,35,1,35,35,35,0,0
true,,a3621f4c5103f0537b5052431a391ffa9390659a,35,1,35,35,35,0,0
true,,1d9a60bb90732e9379d17020eb2c2e5756353eb0,35,1,35,35,35,0,0
false,,0b2074d4c4592afcc293e9afb6828dbf00cf04bb,35,9,2,0,35,0,0
true,,857656a806c95b812cdb3bef69e61bcaad2fbb20,35,1,35,35,35,0,0
true,,d149e6ccda91356f35b42a6ea2947afc18cbe306,35,1,35,35,35,0,0
false,,8580df106c8ff87911d4c2a9c815fa73cad1ca38,35,35,1,0,35,0,0
true,,bb234110d70092fbf650d8902a09f673ab1ccd1f,35,2,34,18,35,0,0
true,,58c2d8cd5b45dcd9ad68bf5239c44528ade39c25,34,1,34,34,34,0,0
true,,9b441821d4a6e7d2e9dd2cc4e0dae086470034e0,34,1,34,34,34,0,0
true,,f72cdeca3842cd2cf7a75efbbf73746e054d4009,34,2,10,10,34,0,0
true,,874ea4d0b8080984b0974062428c9c929af03c6b,34,1,34,34,34,0,0
true,,0a4a2413d7c604647c7788fd3564b3c54fe06763,34,1,1,0,34,0,0
false,,8f2483400463447700c12149b61f9dbf56af21f7,34,4,2,0,34,0,0
false,,ff9f64abe5d9ea11e3f2617c0715d6e0f0be175d,34,34,12,0,34,0,0
true,,0b4e81cd399b001e8436d6b8ebb6159373ea7528,34,1,34,34,34,0,0
true,,1b2dfc4634e720a727a4f9ae2e9ea493d9286ca5,34,1,34,34,34,0,0
false,,e9fac20879944f36a6c4b0c90864095c6091eb82,34,14,2,0,34,0,0
false,,73f0ed546cd7893abc5e04284b68522602603dd4,34,33,14,0,34,0,0
true,,ebb13a4f23469388c07e1a6bc15b922eec1e5512,34,1,34,34,34,0,0
true,,2bbae7b282d4af541b058089edae1b8e5f8bc535,34,1,34,34,34,0,0
true,,c266238f206768f1edf253afc56cbd77b3350947,34,1,34,34,34,0,0
false,,5659b52502ff905dbca24f3db0b1cb25efa65952,34,5,1,0,34,0,0
true,,3358614da7453f565554df679af3994bb2405192,34,17,16,0,19,2,17
false,,f27174980eaf681403011ea43151d30480cd8237,34,31,1,1,34,0,0
false,,59d5ea9385eb48dd81337d8149b5472e39e59f92,33,1,33,33,33,0,0
true,customIcoToken,c29553f318d14dee42e44a352adead416f27b720,33,1,33,33,33,0,0
false,,0e7b52b895e3322ef341004dc6cb5c63e1d9b1c5,33,30,2,0,33,0,0
false,,dbfaddbd3958ee725f3fef0ebbd692c20814bf43,33,32,1,0,33,0,0
true,,f85dbc7f0b748c05db8707546139a204c40d0b47,33,1,33,33,33,0,0
false,,95d78861389ae0a13741d86633db411f379497db,33,24,3,0,33,0,0
true,,45fb6579a0116f3c89cbdab8893e8a4a65d4c4a4,33,1,33,0,33,0,0
true,,defbbd9fea0d49d8ac740c2827a0012131bcfeb6,33,1,33,33,33,0,0
true,,59e6b8dd87f0a0af4c79ce101a2579f71ff07e8e,33,1,33,33,33,0,0
true,,b26d7f8d4c50ea43f3d332a9ec204d0b8474f280,33,1,33,33,33,0,0
false,,865c2f85c9fea1c6ac7f53de07554d68cb92ed88,33,15,1,0,33,0,0
false,,40063d3191fe3144481db152028ed35364f5dbff,33,32,7,0,33,0,0
true,,1fecb2f22043b83613c38ea3974dbe36fde39ea7,33,1,33,33,33,0,0
true,BinaryOptionMarketFactory,8ec58faa4c1b693b50b7f1331897ad6b52dd824a,33,1,30,0,33,0,0
true,customIcoToken,be58c8dcb7c6dd91294ce08640802a41fedab889,33,1,33,33,33,0,0
true,,801facf5b862062f796d1080d6c60f5a5b5ad6c3,33,1,33,33,33,0,0
true,customIcoToken,1e64a431beb97fe0839572ab8f16cc66e56bc0b4,33,1,33,33,33,0,0
false,,38939c88f1847b904fdca230251ac2872b9603ca,33,33,1,0,33,0,0
true,,b41914dae65dd946b5013985d5a9047a444fe53a,33,1,33,33,33,0,0
true,customIcoToken,1336fb8e70f3d191a9a80a3a81ac8d487ac55340,33,1,33,33,33,0,0
false,,ceb300578a568b311fab25d1308492ab0d292832,33,32,1,1,33,0,0
true,,2f7a4df39114ca029e3d449aa61a1515b44ee873,33,1,33,33,33,0,0
true,,08be830d04b37e9dc34c540fb201300651253f3f,33,1,33,33,33,0,0
false,,94e501a6fcb35910e3e62c1a8be2ba36be26769d,33,27,1,0,33,0,0
true,,35dca5ec24622770eac3d1fdb4e6c50fbf84b794,33,1,33,33,33,0,0
true,,4139f033d25704d7ae5355f91cd2b75b9b14b689,33,1,33,33,33,0,0
true,,ed6f56fad51382822a5eaaa103bdb620d5acc280,33,1,2,0,31,1,3
true,,b6a49838e1735eea85275ee781dcd86b516acb63,33,1,33,33,33,0,0
false,,c588924dc1a4d4c2679a4a2dd31ff5a477752805,33,5,1,0,33,0,0
true,customIcoToken,25ba0d9a28c629f1bac1541221f95d46653ee44e,33,1,33,33,33,0,0
false,,abdfc957830135599a43bf6ee7c7587dd073f554,33,16,14,0,33,0,0
true,customIcoToken,da9d40a695c5b7e96dc3c611867d89ca12bec99a,32,1,32,32,32,0,0
true,customIcoToken,ddd098b8cee11f7c91bf77652a1032a623d8d676,32,1,32,32,32,0,0
true,customIcoToken,218dd428f04130cd22dc57ee583967984e8e4531,32,1,32,32,32,0,0
true,customIcoToken,dd97b3553037f1cb90be76937f18a2eb33b4e8b7,32,1,32,32,32,0,0
true,customIcoToken,0193bb09e2d10ad71882268e125f0c9fced79c74,32,1,32,32,32,0,0
true,customIcoToken,db2d273ac03dd644b35fcc0ecf912210bf2663f1,32,1,32,32,32,0,0
true,customIcoToken,5b20c08864ab659d10b52cc8a816913470d0cc0b,32,1,32,32,32,0,0
true,customIcoToken,0136ffb3b891b5512665b7cddad17b1a7a62a41a,32,1,32,32,32,0,0
true,customIcoToken,5d33380a7fb26f692f9299374912a6d982dc3f76,32,1,32,32,32,0,0
true,customIcoToken,dc5b7465854cf69eb541c2f755c634bb4e539a99,32,1,32,32,32,0,0
true,customIcoToken,5b7c5047b06e7d954941611ea09fdf511ea95b84,32,1,32,32,32,0,0
true,customIcoToken,5ccbd934373b141ce9a19deae4c459d4fb8c8d50,32,1,32,32,32,0,0
true,customIcoToken,dcb49c94e75dc0c344b39bcafc4abc0d699f98c2,32,1,32,32,32,0,0
true,customIcoToken,dcbed6a46751d6a1855db1b78466c466e5a74f9d,32,1,32,32,32,0,0
true,customIcoToken,dcf3a7bea2714ffeeaeefaaf2b95bb2cc4edb6f6,32,1,32,32,32,0,0
true,customIcoToken,0105003cced43ba0c25782aac61744bd5c8345d8,32,1,32,32,32,0,0
true,customIcoToken,dd5d49fa147b956c286b2bab37c9e0892c2edb24,32,1,32,32,32,0,0
true,customIcoToken,0cdb928a70ca9627f85413ab306e7a72ea8586be,32,1,32,32,32,0,0
true,customIcoToken,9b29ea296ffcc6a2e5c6a2cc933852785af57720,32,1,32,32,32,0,0
true,customIcoToken,a1cb44b64d25da1d95bd58fd2a96f290e6d4a8c7,32,1,32,32,32,0,0
true,customIcoToken,a97d511cefc336f2519c2eaa659fdea08fdd77e4,32,1,32,32,32,0,0
true,customIcoToken,a211aa4e30e9c1b0b5c262496fc7a915ac1b96a1,32,1,32,32,32,0,0
true,customIcoToken,9a7f464634bbeba7604f376d4a7fbb2e3ce2f292,32,1,32,32,32,0,0
true,customIcoToken,9edd65773972c8a8d2d10d2d87501e0ca9e5e283,32,1,32,32,32,0,0
true,customIcoToken,9a0cb32dc783b4c9d1ea7e7b392544959eb3a8ab,32,1,32,32,32,0,0
true,customIcoToken,99c5572313d918eed4eeebff43af4776e7d8a60e,32,1,32,32,32,0,0
true,customIcoToken,aaae61995f6e42b284b99a2bede3aaff75714c4b,32,1,32,32,32,0,0
true,customIcoToken,ab2d00432f8034677cea0fc0b54bde13d0633202,32,1,32,32,32,0,0
true,customIcoToken,ac442acc25b6e48a96ed95bef29bb6eebc66e354,32,1,32,32,32,0,0
true,customIcoToken,a2c1e6c3f4c2b21431f38fc4d0e4ba45141e68a4,32,1,32,32,32,0,0
true,customIcoToken,32ec9b4f066e9052a2efb7f418951e501c3cf13e,32,1,32,32,32,0,0
true,,33212f3a070cd59af6d00fda147dca5b214cd6b6,32,2,11,11,32,0,0
true,customIcoToken,98032523c966e762686842f511b590574d00a4c5,32,1,32,32,32,0,0
true,customIcoToken,33323d390720cde93eb12df080ed5d601e42f512,32,1,32,32,32,0,0
true,customIcoToken,a67a3af57cd94944e889b86bc9e4461a754b0a84,32,1,32,32,32,0,0
true,customIcoToken,33e655fac1ffa68a2a1ffc76775319a9640dd476,32,1,32,32,32,0,0
true,customIcoToken,ad5795865dcfeb62b18a35fa7c87b39ab29b03a1,32,1,32,32,32,0,0
true,customIcoToken,10d6fa89a9e434f23f85f26be7603565dfd34e05,32,1,32,32,32,0,0
true,customIcoToken,fef56d7bfe37f94d15f1ace19b55c0e65afa1c8e,32,1,32,32,32,0,0
true,customIcoToken,965cd4d342f61542423baee70b8520e4a5001148,32,1,32,32,32,0,0
true,customIcoToken,ae5805f062deb0fb406110e0d9aeb6d29a4be9a5,32,1,32,32,32,0,0
true,customIcoToken,962542e972786919d6960a320eb5ad7a9dfee120,32,1,32,32,32,0,0
true,customIcoToken,357f5b862fa40517464df0b189f193e7bff4ea33,32,1,32,32,32,0,0
true,customIcoToken,ae9bd733900d18d9a023cca0f173e2411e316cd4,32,1,32,32,32,0,0
true,customIcoToken,35895db9306c739793b22ea75b0bf87669976203,32,1,32,32,32,0,0
true,customIcoToken,35b29888d31e4a11d75bb10c913e7a89f22e4a37,32,1,32,32,32,0,0
true,customIcoToken,0bc84806566809541c0af675d418855a5d957f2b,32,1,32,32,32,0,0
true,customIcoToken,2a794fb6c50096d2bc307bd0c95913d4f5bbee8f,32,1,32,32,32,0,0
true,customIcoToken,36275ed5f186f10995984f1e4b90ee5eafc5ccc6,32,1,32,32,32,0,0
true,customIcoToken,a59592054c0a27a7c04fe25e1845ceadf1cb1715,32,1,32,32,32,0,0
true,customIcoToken,af81f41f26fbb4c74a141ee20702141a4b6b74fa,32,1,32,32,32,0,0
true,customIcoToken,92ed0304d0adeaeb240bf0a9eac3cad26e523cdf,32,1,32,32,32,0,0
false,,362d355457b865f31ca726f918693bf8b9c38961,32,3,30,30,32,0,0
true,customIcoToken,b03b58d593f1eb328da9e3aef30473f765f65678,32,1,32,32,32,0,0
true,customIcoToken,36a1c31458aed93261fc063dafb66e1be949e19a,32,1,32,32,32,0,0
true,customIcoToken,b06a70c30197e8f9fc87cc397b6a86f96009d472,32,1,32,32,32,0,0
false,,36a87d1e3200225f881488e4aeedf25303febcae,32,31,4,0,32,0,0
true,customIcoToken,36a9854881eb3587d4db7cc906513f5b2ce99ec9,32,1,32,32,32,0,0
true,customIcoToken,b0c187fb7cd8cc5a3d31f5eb05282ba1abf8c897,32,1,32,32,32,0,0
true,customIcoToken,90bb91264dd49b999095134034602af722ac4258,32,1,32,32,32,0,0
true,customIcoToken,2ed8fe8ddbe2b186e1bde54fcb65a64d7e9393ee,32,1,32,32,32,0,0
true,customIcoToken,8fd2fa113acfefe84217aba92ed74d64d954d6dd,32,1,32,32,32,0,0
true,customIcoToken,8f875f50d973422ebabdb30211da6925a4e7e734,32,1,32,32,32,0,0
true,customIcoToken,b200bd024d927ffd1dce6db4ceb06e7b1a3b6a3b,32,1,32,32,32,0,0
true,customIcoToken,3817c753d13b1097afd77388424955e9fea9228f,32,1,32,32,32,0,0
true,customIcoToken,9f66362508d2fdd9c84f5a116df76b486aa91d75,32,1,32,32,32,0,0
true,customIcoToken,fbb59190a7f4396eda90a5dea6bd6d4767f1bf82,32,1,32,32,32,0,0
true,customIcoToken,1287671551fc903d67809a14532e6ae8b7a3ef34,32,1,32,32,32,0,0
true,customIcoToken,9f856f615098788fd0d70924988b495765ff57df,32,1,32,32,32,0,0
true,customIcoToken,8eb8c3959cc6c682b53346425ebb6687c84a6757,32,1,32,32,32,0,0
true,customIcoToken,0b05264f2fb1e7a67c05245c486ead0d52a1a88b,32,1,32,32,32,0,0
true,customIcoToken,8e877e83db25c996899321864ee70e00fe733741,32,1,32,32,32,0,0
true,customIcoToken,b2d398607aaf13434b672b43325720411c007bae,32,1,32,32,32,0,0
true,,b2ebb0569be430f153188a585234660e40f65a3d,32,1,32,32,32,0,0
true,customIcoToken,b366b42c2e65238f8b0afc01a0fa83780dcc78b9,32,1,32,32,32,0,0
true,customIcoToken,12cdd6101156df9f7fe46471d14ddfeb747d258a,32,1,32,32,32,0,0
true,customIcoToken,b3ea3d9f21e5e75ec86abf11dcfdb2cc1cc2558c,32,1,32,32,32,0,0
true,customIcoToken,fa9b5897804e09fd47889f90bfde81591581d7d9,32,1,32,32,32,0,0
true,customIcoToken,fa4a0be3f4822fe84899cea0035f4073e1927e83,32,1,32,32,32,0,0
true,customIcoToken,b42abc8a2751152e4ae300a449a86a6d574f21f4,32,1,32,32,32,0,0
true,customIcoToken,8cb9b2c1df4591c9b5c3bc8383b75120b5b8c767,32,1,32,32,32,0,0
true,,a54bd2c3c94fc26b2fba9ce96db65ca026cdf2d2,32,1,32,32,32,0,0
true,customIcoToken,8ca2e67edde143231ccaf96bb8b95269c1522fe9,32,1,32,32,32,0,0
true,customIcoToken,0ab8a3c6d4e4971b6a015672f0253f195a73c7df,32,1,32,32,32,0,0
true,customIcoToken,8c4f0c50776d3123988bb9333f62f5ae423652d0,32,1,32,32,32,0,0
true,customIcoToken,f9fb7397be66fe4594811b94b5aa9b5d823d1c19,32,1,32,32,32,0,0
true,customIcoToken,3a531dcd45cf5aaf79808c15dfb80651a515cd01,32,1,32,32,32,0,0
true,customIcoToken,f9b44b89543b5e6e6a9a8c3d4546ed85964c7e28,32,1,32,32,32,0,0
true,customIcoToken,13732741682b02265d2a1241875becb3039e030b,32,1,32,32,32,0,0
true,customIcoToken,3a9bd2f180ef04ec5d0946d95f5d75460b919b7a,32,1,32,32,32,0,0
true,customIcoToken,0a997ab0e9fdd128c891e36526e5da01c74d6c88,32,1,32,32,32,0,0
true,customIcoToken,8ba5e4af1f686ac9aac89b37a9722614bbc296e6,32,1,32,32,32,0,0
true,customIcoToken,b5196cd09e8875407b452e54a770dd50d698ca88,32,1,32,32,32,0,0
true,customIcoToken,28fa42313908e927150d05a1d922a7944e24f998,32,1,32,32,32,0,0
true,customIcoToken,8b6266af59699a54142faec424032d34d7875989,32,1,32,32,32,0,0
true,customIcoToken,0a80d34db8b590a2782a628ee900c0e8df15aaad,32,1,32,32,32,0,0
true,customIcoToken,f98ec53076be9814f0fef88fb1a20ee17266e115,32,1,32,32,32,0,0
true,customIcoToken,3b6e7bee2983b76afa60290f472a0223f27096cc,32,1,32,32,32,0,0
true,customIcoToken,a7387f5bed1c401038d07fd3a0ff47aaf068ec59,32,1,32,32,32,0,0
true,customIcoToken,8aa0730e8ff46f787aa859a199f49ae609dddc0a,32,1,32,32,32,0,0
true,customIcoToken,8a63912eae933037b7772dae07a1bf4b91b020d8,32,1,32,32,32,0,0
true,customIcoToken,8a6045b94e16f5ed8b98f04c58fd53af55efe0dd,32,1,32,32,32,0,0
true,customIcoToken,f94e10fb42f9c0dfab1202de93099ff2cc6cdb2a,32,1,32,32,32,0,0
true,customIcoToken,b57e42834d15b110444b5908e9a68163914eb528,32,1,32,32,32,0,0
true,customIcoToken,3c0be2dd5eede8bc4bea3bfe32eaa95ef8bf66b7,32,1,32,32,32,0,0
true,customIcoToken,0a58eccdcc0a7b7b4c2b68bfd233935cd0bcd004,32,1,32,32,32,0,0
true,customIcoToken,b62365535dd6388ee8cd829216611e8abccf36fa,32,1,32,32,32,0,0
false,,8948edcbc6f78419ac04d0ce100acf85660f18b8,32,6,16,0,32,0,0
true,customIcoToken,b69268c949d8cb7f557623a2ddc43ae401fac06e,32,1,32,32,32,0,0
true,customIcoToken,88a5d523d9c1497c4995d26cf8b8ba9fb9f88b0b,32,1,32,32,32,0,0
true,,3e3a20a4a9467b322ecc91c94ff73f430265477c,32,2,1,1,32,0,0
true,customIcoToken,14be802d5aab6b91d960b697e33b5cd9b43b3122,32,1,32,32,32,0,0
true,customIcoToken,87233dce510734eb26aec3b326986d1f98dc723d,32,1,32,32,32,0,0
true,customIcoToken,f7b96a770e18c639154a8c393d96732ebb9be431,32,1,32,32,32,0,0
true,customIcoToken,b7c7e3863230aa91c7783c0324d616eff0ce87f1,32,1,32,32,32,0,0
true,customIcoToken,3ec8946a21fbcc6d31aa8e3ac2891c427c320b08,32,1,32,32,32,0,0
true,customIcoToken,3f0c1c72e4f828a705f4411ff4b977e2e3d21cb1,32,1,32,32,32,0,0
true,customIcoToken,3f58ef9a29f571c6caf2cc61cc0ebae33dcf154d,32,1,32,32,32,0,0
true,customIcoToken,b8cd020769e1e6ee79e533b02e5846c9a181ad24,32,1,32,32,32,0,0
true,customIcoToken,b8df1b4f92fc3971f1719fefcc103d699b94a6d0,32,1,32,32,32,0,0
true,customIcoToken,f70f40c85688bb4e9b5fc93ffaa92844556a36d6,32,1,32,32,32,0,0
true,customIcoToken,27f196bf83abd32019988089f79a5f4628eb5651,32,1,32,32,32,0,0
true,customIcoToken,b919b9c2c67a44ad7509c6f7e757afc117695f19,32,1,32,32,32,0,0
true,customIcoToken,f6a4a336e87fc706eaa818e35674191900646a64,32,1,32,32,32,0,0
true,customIcoToken,3fef1a6d06553b8bf95430920230dd3ec64dc31e,32,1,32,32,32,0,0
true,customIcoToken,09440b93b5500a33e475d91f5207849f34b7cded,32,1,32,32,32,0,0
true,customIcoToken,f61f09275e67b8cf4b98a38f31c3be99c15e75ba,32,1,32,32,32,0,0
true,customIcoToken,851220399ef808794d3a1e41481234195e7014d2,32,1,32,32,32,0,0
true,customIcoToken,850455a40978674d78c149372a43486eabd5cce9,32,1,32,32,32,0,0
true,customIcoToken,8500763e3d16b8a0e547595b01d1bd2970c595d8,32,1,32,32,32,0,0
true,customIcoToken,400c9ece62bb0220ed8da853404ef58bdf44db87,32,1,32,32,32,0,0
true,customIcoToken,84899a1d4a2dee783ea0814318173f5d25b43912,32,1,32,32,32,0,0
true,customIcoToken,84057a911312436c79196d6a46272decce39ac56,32,1,32,32,32,0,0
true,customIcoToken,f4e5180d13be270c6357fd8aa8a968feeb9a6b39,32,1,32,32,32,0,0
true,customIcoToken,f4e286aaea7f2a7df7d2ebeb5e8c078936ca4a37,32,1,32,32,32,0,0
true,customIcoToken,08d6286d09c9c3cb865695ada27c89aa0c3bd5b3,32,1,32,32,32,0,0
true,customIcoToken,83d260f09ad3ca1e25ecd2353ffe7336026110da,32,1,32,32,32,0,0
true,customIcoToken,bc03a002e7dcfe0acdb78a499dd53b1dd8750842,32,1,32,32,32,0,0
true,customIcoToken,1646638c267c0e4a8ead3f59ed81715bdd48501f,32,1,32,32,32,0,0
true,customIcoToken,bc9da3b3fe680093844605c6a54df866ae3fae62,32,1,32,32,32,0,0
true,customIcoToken,bca17d328ca2a99d8329301cff760b0a7425ded0,32,1,32,32,32,0,0
true,customIcoToken,31db3aef2cde58ad00606109458d0cae8d4c9257,32,1,32,32,32,0,0
true,customIcoToken,bcb2debe934b3cab887998031859c1433e1e7fb0,32,1,32,32,32,0,0
true,customIcoToken,41c77e6941b94fddc6fcc3fb04a6d7b9cc796e8a,32,1,32,32,32,0,0
true,customIcoToken,826423df8c3d3699a57c5b31016bd7ad10502186,32,1,32,32,32,0,0
true,customIcoToken,41ce6d48c92ed4e061bedef040c4fead61e11c0d,32,1,32,32,32,0,0
true,customIcoToken,bd30a97fdd2feaeb132f620e2c7ff8ede87250b8,32,1,32,32,32,0,0
false,,f3860788d1597cecf938424baabe976fac87dc26,32,19,1,0,32,0,0
true,customIcoToken,819f31ddc227c60dcbfdf0dada83bbf7ed528ba9,32,1,32,32,32,0,0
true,customIcoToken,bd4b320b90ab577a9517f7e63603445477bd0c38,32,1,32,32,32,0,0
true,customIcoToken,814e03d39242c9b219d08a3aa572678c1ffa54d4,32,1,32,32,32,0,0
true,,f36c78b720c4fb538864783627e3b78c2cc87034,32,1,32,32,32,0,0
true,customIcoToken,8103b27beda6733804ed8db6a8c0969a8d2a1e0d,32,1,32,32,32,0,0
true,customIcoToken,16f0876f6a2cce1b75e1f1ff5f16f1ecbdd392f8,32,1,32,32,32,0,0
true,customIcoToken,80b43e9d0c41224218b3b1a6217c514d95088068,32,1,32,32,32,0,0
true,customIcoToken,80a9032d2b948e71eae6fc44e26bae301c129c7d,32,1,32,32,32,0,0
true,customIcoToken,bdf99eb702f617ef8246c85c62e7b463a3196825,32,1,32,32,32,0,0
true,customIcoToken,f308c98562cda2176188e3a9dd2773acb761995b,32,1,32,32,32,0,0
true,customIcoToken,be2f6f87ac4ccd6e2f333e212c7e1c93da702ae9,32,1,32,32,32,0,0
true,customIcoToken,bead0ab03b99f2b0d932bbaf8132962840584ebb,32,1,32,32,32,0,0
true,,800ed864b4b3c79b5db3f980b3e580b926a07694,32,1,32,32,32,0,0
true,customIcoToken,f305b91ba820ba6e66f6cc0b5367c326486fd6e7,32,1,32,32,32,0,0
true,customIcoToken,7ff3782825383f68037af82f3e86217489946ac4,32,1,32,32,32,0,0
true,customIcoToken,bf6bbf90fcbc62eb2a8b819f502761ffa9e6ce71,32,1,32,32,32,0,0
true,customIcoToken,7fbe667ff44e931d16ec8253f3e438ade15a8893,32,1,32,32,32,0,0
true,customIcoToken,bfeebae20d46adbd452f91867ee7edf6dc8a2b2c,32,1,32,32,32,0,0
true,customIcoToken,17868992d3fe80642bb16a4622e2da5fd5baa8b6,32,1,32,32,32,0,0
true,customIcoToken,f24f472cac9f1c2abb9d6baca95439e4fcf0bdbe,32,1,32,32,32,0,0
true,customIcoToken,f1d2683374cc30914b3506cbb2ce7b96819c45be,32,1,32,32,32,0,0
true,customIcoToken,7f2267913f4f2668b62d5f2698ee9ce25b07844e,32,1,32,32,32,0,0
true,customIcoToken,7efb58eda2fcd8beb52aa0eb6073c7353e6b8628,32,1,32,32,32,0,0
true,customIcoToken,f0a1d7e284926c68dcbb53af01216f49913d8c8f,32,1,32,32,32,0,0
true,customIcoToken,7e8782af41a23f3a3713b41b7b49b543ed7e78c4,32,1,32,32,32,0,0
false,,4556bbcfcd1a977a6dd2c07f3b49d4909fd888a9,32,32,31,0,32,0,0
true,customIcoToken,c0dda27248a86de23dd201417a0c4eb296454157,32,1,32,32,32,0,0
true,customIcoToken,7e3894cb372ac8d9bfd09949d875f8047a646775,32,1,32,32,32,0,0
true,customIcoToken,7e1f85a68960fdd330a71669c724ccc9801c4049,32,1,32,32,32,0,0
true,customIcoToken,7e1b9f812a4e5e2a5c91e106583047f66e5c85f2,32,1,32,32,32,0,0
true,customIcoToken,17e9bd37868cf7123f1a88bfa8ff847c0409c078,32,1,32,32,32,0,0
true,customIcoToken,7de8b97542f56822d5a3c8ef0e1776d783d395c4,32,1,32,32,32,0,0
true,customIcoToken,f046be5cd01f237abcc7e83500e02395807c2e2d,32,1,32,32,32,0,0
true,customIcoToken,c15ac8c47f99ec0e1e2c70ecffa608398d45fb7d,32,1,32,32,32,0,0
true,customIcoToken,f03349473af39d61af179d3ba012b29ad9b48f22,32,1,32,32,32,0,0
true,customIcoToken,077a01e6c2fa8e633257101bf4687bb4eec0e66a,32,1,32,32,32,0,0
true,customIcoToken,7d60a22c5b8f9e28da8db8d2bbabf4259694e265,32,1,32,32,32,0,0
true,customIcoToken,c1a92732e0cc9e114b6b5f0e765bd1883d4f0072,32,1,32,32,32,0,0
true,customIcoToken,45c47aac52114233df8d11e64271455332d6ca75,32,1,32,32,32,0,0
true,customIcoToken,45f3daeb3f14a2f1989bcd4fa037fed6fe0c6ca7,32,1,32,32,32,0,0
true,customIcoToken,7cdb2fdc27ac6cf288a750f58d3a6a11f5b2d9ee,32,1,32,32,32,0,0
true,customIcoToken,efce910d53d0c73d0d598a8f3fba47c83047bedf,32,1,32,32,32,0,0
true,customIcoToken,efb7633a56dac3e0c8630f0caf924a3c72935375,32,1,32,32,32,0,0
true,customIcoToken,189c438b3c3886f399a57926b5883ac7cff45363,32,1,32,32,32,0,0
true,customIcoToken,18b45e7b5e152f343684d2481e3b8ec682b1e57b,32,1,32,32,32,0,0
true,customIcoToken,7b498e1fe3ee3c0abb2750a7d2011c4b56adf365,32,1,32,32,32,0,0
true,customIcoToken,c32d36bcfe93b096116bdbaf4ed715270f34be5c,32,1,32,32,32,0,0
true,customIcoToken,46f76675fdc2fe620c4be64ab8683fe5713b55cf,32,1,32,32,32,0,0
true,customIcoToken,ef3196a111338f6ef5bac2d4610429aaa04cd963,32,1,32,32,32,0,0
true,customIcoToken,473428e70ebd5f12de4c4ae2fcfebc3e0a5b73fc,32,1,32,32,32,0,0
true,customIcoToken,c392a05d265bd4f9b588a313774f091763d6cdde,32,1,32,32,32,0,0
true,customIcoToken,7a490fd43513eee1547bd567df022a7a9d886008,32,1,32,32,32,0,0
true,,47528fdd5d0f1f357361d1bbd1e7ea4e4a37b5a9,32,1,32,32,32,0,0
true,customIcoToken,eeab677489a8135540349dfcac383bd56a890286,32,1,32,32,32,0,0
true,customIcoToken,19161c5f1ee1b1596b237704e1f46475f92aab06,32,1,32,32,32,0,0
true,customIcoToken,9d55c464accaf2abf4a138282d4c14b6973f1214,32,1,32,32,32,0,0
true,customIcoToken,06fc7912dfe4f9c6f30cc6f4b38f619cdf5a056a,32,1,32,32,32,0,0
true,customIcoToken,79f274d714113a3a78b345fc5027b42e7203209f,32,1,32,32,32,0,0
true,customIcoToken,25d10341094e3a31e1228e177b75e239893af8a0,32,1,32,32,32,0,0
true,customIcoToken,79b25aa407baa172488b222703cc9cef4d2d3554,32,1,32,32,32,0,0
true,customIcoToken,ee7bda549c42a9b80fb3d1d69b4a093ebe967de5,32,1,32,32,32,0,0
true,customIcoToken,c41a7724c5c103c4db4ba181ed24c148c66c4958,32,1,32,32,32,0,0
true,customIcoToken,06e94df0a05833ce8b82d3dd56a4dbcc04355af7,32,1,32,32,32,0,0
true,customIcoToken,c452c8e0aa3ef852704ae207b3ca4d063c86b18b,32,1,32,32,32,0,0
true,customIcoToken,a4f6476d13956c4507212cac0645af67d6e0b1b9,32,1,32,32,32,0,0
true,customIcoToken,791473ba4977655e06888166c375f4bf07577496,32,1,32,32,32,0,0
true,customIcoToken,c47f76b0de6a3bacbd8152ad79ab9e40d2f5e29d,32,1,32,32,32,0,0
true,customIcoToken,c48feaa724319ccc2064105267c85b5d4847d655,32,1,32,32,32,0,0
true,customIcoToken,7855999d2bcc478a965bbe4f82bd4cdfbb42409c,32,1,32,32,32,0,0
true,customIcoToken,0f5dbdbc802565ec5af50034d2ec7b1a805a2524,32,1,32,32,32,0,0
true,customIcoToken,c4dc7442cbdb93f0c32b7e4d329535301ed910c6,32,1,32,32,32,0,0
